Variavel_1,Variavel_2,Pearson_r
furnace_bed_temp_10_12_sel_adegc,cur_of_primary_air_fan_mtr_a_a,0.9198678368473315
cur_of_primary_air_fan_mtr_a_a,furnace_bed_temp_10_12_sel_adegc,0.9198678368473315
cur_of_induced_draft_fan_mtr_b_a,main_steam_flow_sel_t_h,0.9198480377244748
main_steam_flow_sel_t_h,cur_of_induced_draft_fan_mtr_b_a,0.9198480377244748
2_lms_pdr_bin_continous_lvl_m,u_valve_c_inlet_static_prs_kpa,0.9197960293116076
u_valve_c_inlet_static_prs_kpa,2_lms_pdr_bin_continous_lvl_m,0.9197960293116076
flw_output_of_belt_coal_fdr_c2_t_h,te_of_gas_in_ecmz_side_a_outl_adegc,0.919776144872761
te_of_gas_in_ecmz_side_a_outl_adegc,flw_output_of_belt_coal_fdr_c2_t_h,0.919776144872761
furnace_bed_temp_16_18_sel_adegc,cur_of_induced_draft_fan_mtr_b_a,0.9197363411023014
cur_of_induced_draft_fan_mtr_b_a,furnace_bed_temp_16_18_sel_adegc,0.9197363411023014
cur_of_induced_draft_fan_mtr_b_a,furnace_bed_temp_4_6_sel_adegc,0.9196621543265427
furnace_bed_temp_4_6_sel_adegc,cur_of_induced_draft_fan_mtr_b_a,0.9196621543265427
flw_output_of_belt_coal_fdr_c2_t_h,prs_air_in_stm_aph_paf_b_outl_kpa,0.9191222591832678
prs_air_in_stm_aph_paf_b_outl_kpa,flw_output_of_belt_coal_fdr_c2_t_h,0.9191222591832678
te_no_7_hp_heater_ol_feed_wtr_adegc,cur_of_induced_draft_fan_mtr_a_a,0.9188010559679998
cur_of_induced_draft_fan_mtr_a_a,te_no_7_hp_heater_ol_feed_wtr_adegc,0.9188010559679998
te_no_8_hp_heater_ol_feed_wtr_adegc,flw_output_of_belt_coal_fdr_b3_t_h,0.9187174614525866
flw_output_of_belt_coal_fdr_b3_t_h,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9187174614525866
status_operacao,flw_output_of_belt_coal_fdr_b4_t_h,0.9183771315238265
flw_output_of_belt_coal_fdr_b4_t_h,status_operacao,0.9183771315238265
prs_hot_pri_air_in_aph_outl_kpa,furnace_bed_temp_1_3_sel_adegc,0.9182683068131058
furnace_bed_temp_1_3_sel_adegc,prs_hot_pri_air_in_aph_outl_kpa,0.9182683068131058
cur_of_induced_draft_fan_mtr_a_a,flw_total_a_t_h,0.9181841554502298
flw_total_a_t_h,cur_of_induced_draft_fan_mtr_a_a,0.9181841554502298
flw_output_of_belt_coal_fdr_a1_t_h,furnace_bed_temp_1_3_sel_adegc,0.918164952112042
furnace_bed_temp_1_3_sel_adegc,flw_output_of_belt_coal_fdr_a1_t_h,0.918164952112042
furnace_bed_temp_7_9_sel_adegc,flw_output_of_belt_coal_fdr_b2_t_h,0.9180584750899566
flw_output_of_belt_coal_fdr_b2_t_h,furnace_bed_temp_7_9_sel_adegc,0.9180584750899566
cur_of_primary_air_fan_mtr_b_a,temp_of_3_lph_outl_wtr_adegc,0.9179377830781299
temp_of_3_lph_outl_wtr_adegc,cur_of_primary_air_fan_mtr_b_a,0.9179377830781299
cur_of_induced_draft_fan_mtr_a_a,flw_output_of_belt_coal_fdr_c2_t_h,0.9178810093922495
flw_output_of_belt_coal_fdr_c2_t_h,cur_of_induced_draft_fan_mtr_a_a,0.9178810093922495
prs_hot_pri_air_in_aph_outl_kpa,porcentagem_de_ar_primario_,0.9177927607912262
porcentagem_de_ar_primario_,prs_hot_pri_air_in_aph_outl_kpa,0.9177927607912262
furnace_bed_temp_10_12_sel_adegc,flw_output_of_belt_coal_fdr_c1_t_h,0.917490967857196
flw_output_of_belt_coal_fdr_c1_t_h,furnace_bed_temp_10_12_sel_adegc,0.917490967857196
prs_hot_pri_air_in_aph_outl_kpa,temp_of_gas_in_ltr_side_a_inl_adegc,0.9174843432695297
temp_of_gas_in_ltr_side_a_inl_adegc,prs_hot_pri_air_in_aph_outl_kpa,0.9174843432695297
vacuum_pres_from_tcs_kpa,id_fan_b_move_impeller_pos_fdb_,0.9174829218032653
id_fan_b_move_impeller_pos_fdb_,vacuum_pres_from_tcs_kpa,0.9174829218032653
id_fan_a_move_impeller_pos_fdb_,id_fan_b_move_impeller_pos_fdb_,0.9174106896963435
id_fan_b_move_impeller_pos_fdb_,id_fan_a_move_impeller_pos_fdb_,0.9174106896963435
flw_output_of_belt_coal_fdr_b4_t_h,temp_1_of_furnace_b_inner_adegc,0.9173899180060052
temp_1_of_furnace_b_inner_adegc,flw_output_of_belt_coal_fdr_b4_t_h,0.9173899180060052
temp_of_gas_in_ltr_side_a_outl_adegc,flw_output_of_belt_coal_fdr_b2_t_h,0.917382228954372
flw_output_of_belt_coal_fdr_b2_t_h,temp_of_gas_in_ltr_side_a_outl_adegc,0.917382228954372
cur_of_induced_draft_fan_mtr_b_a,temp_of_gas_in_ltr_side_a_outl_adegc,0.9173248985707468
temp_of_gas_in_ltr_side_a_outl_adegc,cur_of_induced_draft_fan_mtr_b_a,0.9173248985707468
flw_output_of_belt_coal_fdr_c2_t_h,furnace_bed_temp_10_12_sel_adegc,0.9172980091604471
furnace_bed_temp_10_12_sel_adegc,flw_output_of_belt_coal_fdr_c2_t_h,0.9172980091604471
prs_air_in_stm_aph_paf_b_outl_kpa,differential_prs_of_furnace_b_kpa,0.9172285791912259
differential_prs_of_furnace_b_kpa,prs_air_in_stm_aph_paf_b_outl_kpa,0.9172285791912259
total_air_flow_knm3_h,flw_output_of_belt_coal_fdr_b2_t_h,0.9172055731801946
flw_output_of_belt_coal_fdr_b2_t_h,total_air_flow_knm3_h,0.9172055731801946
prs_hot_pri_air_in_aph_outl_kpa,prs_air_in_stm_aph_paf_b_outl_kpa,0.9171549838242472
prs_air_in_stm_aph_paf_b_outl_kpa,prs_hot_pri_air_in_aph_outl_kpa,0.9171549838242472
flw_output_of_belt_coal_fdr_a2_t_h,temp_of_gas_in_ltr_side_a_outl_adegc,0.9171270512930885
temp_of_gas_in_ltr_side_a_outl_adegc,flw_output_of_belt_coal_fdr_a2_t_h,0.9171270512930885
total_air_flow_knm3_h,flw_output_of_belt_coal_fdr_b3_t_h,0.9170674332519468
flw_output_of_belt_coal_fdr_b3_t_h,total_air_flow_knm3_h,0.9170674332519468
cur_of_induced_draft_fan_mtr_b_a,te_of_gas_in_ecmz_side_a_outl_adegc,0.9169720476041814
te_of_gas_in_ecmz_side_a_outl_adegc,cur_of_induced_draft_fan_mtr_b_a,0.9169720476041814
temp_1_of_furnace_b_inner_adegc,flw_output_of_belt_coal_fdr_a2_t_h,0.9169247815337892
flw_output_of_belt_coal_fdr_a2_t_h,temp_1_of_furnace_b_inner_adegc,0.9169247815337892
pressure_1_of_furnace_a_bed_kpa,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9168300674029287
te_no_8_hp_heater_ol_feed_wtr_adegc,pressure_1_of_furnace_a_bed_kpa,0.9168300674029287
flw_output_of_belt_coal_fdr_b3_t_h,flw_output_of_belt_coal_fdr_a1_t_h,0.9166560883106614
flw_output_of_belt_coal_fdr_a1_t_h,flw_output_of_belt_coal_fdr_b3_t_h,0.9166560883106614
furnace_bed_temp_16_18_sel_adegc,prs_hot_pri_air_in_aph_outl_kpa,0.9166256228441209
prs_hot_pri_air_in_aph_outl_kpa,furnace_bed_temp_16_18_sel_adegc,0.9166256228441209
id_fan_a_move_impeller_pos_fdb_,hi_temperture_reheol_pres_mpa_mi,0.9165441331886077
hi_temperture_reheol_pres_mpa_mi,id_fan_a_move_impeller_pos_fdb_,0.9165441331886077
temp_1_of_furnace_b_inner_adegc,flw_output_of_belt_coal_fdr_b3_t_h,0.916471995842357
flw_output_of_belt_coal_fdr_b3_t_h,temp_1_of_furnace_b_inner_adegc,0.916471995842357
flw_output_of_belt_coal_fdr_b2_t_h,furnace_bed_temp_4_6_sel_adegc,0.9164284282497068
furnace_bed_temp_4_6_sel_adegc,flw_output_of_belt_coal_fdr_b2_t_h,0.9164284282497068
t_bfbp_b_inlet_temperature_adegc,id_fan_b_move_impeller_pos_fdb_,0.9163417536385746
id_fan_b_move_impeller_pos_fdb_,t_bfbp_b_inlet_temperature_adegc,0.9163417536385746
flw_output_of_belt_coal_fdr_b4_t_h,furnace_bed_temp_1_3_sel_adegc,0.9162209076225315
furnace_bed_temp_1_3_sel_adegc,flw_output_of_belt_coal_fdr_b4_t_h,0.9162209076225315
te_of_gas_in_ecmz_side_b_outl_adegc,temp_of_cnd_pump_outl_header_adegc,0.9161548265283666
temp_of_cnd_pump_outl_header_adegc,te_of_gas_in_ecmz_side_b_outl_adegc,0.9161548265283666
main_steam_flow_sel_t_h,pressure_1_of_furnace_a_bed_kpa,0.9161359803870938
pressure_1_of_furnace_a_bed_kpa,main_steam_flow_sel_t_h,0.9161359803870938
prs_hot_sa_saf_a_in_aph_outl_kpa,cur_of_secondary_air_fan_mtr_b_a,0.9161285387567286
cur_of_secondary_air_fan_mtr_b_a,prs_hot_sa_saf_a_in_aph_outl_kpa,0.9161285387567286
flw_output_of_belt_coal_fdr_c1_t_h,prs_air_in_stm_aph_paf_b_outl_kpa,0.9160938954835469
prs_air_in_stm_aph_paf_b_outl_kpa,flw_output_of_belt_coal_fdr_c1_t_h,0.9160938954835469
furnace_bed_temp_7_9_sel_adegc,flw_output_of_belt_coal_fdr_a2_t_h,0.9160922953141429
flw_output_of_belt_coal_fdr_a2_t_h,furnace_bed_temp_7_9_sel_adegc,0.9160922953141429
total_air_flow_knm3_h,flw_output_of_belt_coal_fdr_b1_t_h,0.9160036804890976
flw_output_of_belt_coal_fdr_b1_t_h,total_air_flow_knm3_h,0.9160036804890976
flw_output_of_belt_coal_fdr_b3_t_h,temp_of_gas_in_ltr_side_a_outl_adegc,0.9157237298253751
temp_of_gas_in_ltr_side_a_outl_adegc,flw_output_of_belt_coal_fdr_b3_t_h,0.9157237298253751
furnace_bed_temp_1_3_sel_adegc,differential_prs_of_furnace_b_kpa,0.9157091751843347
differential_prs_of_furnace_b_kpa,furnace_bed_temp_1_3_sel_adegc,0.9157091751843347
differential_prs_of_furnace_b_kpa,flw_total_a_t_h,0.9156838823933144
flw_total_a_t_h,differential_prs_of_furnace_b_kpa,0.9156838823933144
esp_comb_with_ff_b_outl_temp_adegc,flw_of_cnd_water_before_dea_t_h,0.9155651355925392
flw_of_cnd_water_before_dea_t_h,esp_comb_with_ff_b_outl_temp_adegc,0.9155651355925392
furnace_bed_temp_13_15_sel_adegc,flw_output_of_belt_coal_fdr_c2_t_h,0.9153679154858144
flw_output_of_belt_coal_fdr_c2_t_h,furnace_bed_temp_13_15_sel_adegc,0.9153679154858144
temp_3_of_furnace_b_inner_adegc,prs_hot_pri_air_in_aph_outl_kpa,0.915358690605429
prs_hot_pri_air_in_aph_outl_kpa,temp_3_of_furnace_b_inner_adegc,0.915358690605429
flw_output_of_belt_coal_fdr_c1_t_h,te_no_7_hp_heater_ol_feed_wtr_adegc,0.915182411613469
te_no_7_hp_heater_ol_feed_wtr_adegc,flw_output_of_belt_coal_fdr_c1_t_h,0.915182411613469
te_no_8_hp_heater_ol_feed_wtr_adegc,flw_output_of_belt_coal_fdr_b2_t_h,0.9151266275324313
flw_output_of_belt_coal_fdr_b2_t_h,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9151266275324313
flw_output_of_belt_coal_fdr_b2_t_h,temp_1_of_furnace_b_inner_adegc,0.9151041764065065
temp_1_of_furnace_b_inner_adegc,flw_output_of_belt_coal_fdr_b2_t_h,0.9151041764065065
furnace_bed_temp_16_18_sel_adegc,te_no_6_hp_heater_ol_feed_wtr_adegc,0.9149341622503152
te_no_6_hp_heater_ol_feed_wtr_adegc,furnace_bed_temp_16_18_sel_adegc,0.9149341622503152
cur_of_secondary_air_fan_mtr_b_a,main_steam_pressure_mpa,0.9149173867743299
main_steam_pressure_mpa,cur_of_secondary_air_fan_mtr_b_a,0.9149173867743299
prs_of_gas_in_ltr_side_b_inlet_kpa,pa_fan_b_fq_speed_feedback_rpm,0.9148026004407727
pa_fan_b_fq_speed_feedback_rpm,prs_of_gas_in_ltr_side_b_inlet_kpa,0.9148026004407727
flw_output_of_belt_coal_fdr_c1_t_h,furnace_bed_temp_13_15_sel_adegc,0.9148011213468122
furnace_bed_temp_13_15_sel_adegc,flw_output_of_belt_coal_fdr_c1_t_h,0.9148011213468122
flw_output_of_belt_coal_fdr_c2_t_h,flw_output_of_belt_coal_fdr_a2_t_h,0.9147943712775549
flw_output_of_belt_coal_fdr_a2_t_h,flw_output_of_belt_coal_fdr_c2_t_h,0.9147943712775549
furnace_bed_temp_1_3_sel_adegc,flw_output_of_belt_coal_fdr_b2_t_h,0.9147897856097447
flw_output_of_belt_coal_fdr_b2_t_h,furnace_bed_temp_1_3_sel_adegc,0.9147897856097447
pa_fan_b_fq_speed_feedback_rpm,u_valve_c_inlet_static_prs_kpa,0.914765496466205
u_valve_c_inlet_static_prs_kpa,pa_fan_b_fq_speed_feedback_rpm,0.914765496466205
flw_output_of_belt_coal_fdr_a1_t_h,flw_output_of_belt_coal_fdr_a2_t_h,0.9147427340675991
flw_output_of_belt_coal_fdr_a2_t_h,flw_output_of_belt_coal_fdr_a1_t_h,0.9147427340675991
flw_output_of_belt_coal_fdr_a1_t_h,flw_output_of_belt_coal_fdr_b4_t_h,0.9146387888825728
flw_output_of_belt_coal_fdr_b4_t_h,flw_output_of_belt_coal_fdr_a1_t_h,0.9146387888825728
prs_hot_pri_air_in_aph_outl_kpa,temperature_of_cyclone_a_inlet_adegc,0.9146387687383079
temperature_of_cyclone_a_inlet_adegc,prs_hot_pri_air_in_aph_outl_kpa,0.9146387687383079
unit_actual_mw,idf_a_volumetric_flow_rate_cal_m3_s,0.9146066333338028
idf_a_volumetric_flow_rate_cal_m3_s,unit_actual_mw,0.9146066333338028
flw_output_of_belt_coal_fdr_a1_t_h,furnace_bed_temp_13_15_sel_adegc,0.914602446836304
furnace_bed_temp_13_15_sel_adegc,flw_output_of_belt_coal_fdr_a1_t_h,0.914602446836304
vacuum_pres_from_tcs_kpa,hi_temperture_reheol_pres_mpa_mi,0.9145095671879502
hi_temperture_reheol_pres_mpa_mi,vacuum_pres_from_tcs_kpa,0.9145095671879502
pressure_of_furnace_b_lower_kpa,cur_of_secondary_air_fan_mtr_b_a,0.9144926389639008
cur_of_secondary_air_fan_mtr_b_a,pressure_of_furnace_b_lower_kpa,0.9144926389639008
temp_1_of_furnace_b_inner_adegc,cur_of_induced_draft_fan_mtr_b_a,0.9143561436183361
cur_of_induced_draft_fan_mtr_b_a,temp_1_of_furnace_b_inner_adegc,0.9143561436183361
total_paf_air_flow_knm3_h,cur_of_induced_draft_fan_mtr_a_a,0.9143322845787187
cur_of_induced_draft_fan_mtr_a_a,total_paf_air_flow_knm3_h,0.9143322845787187
hot_reheat_steam_pressure_mpa,pa_fan_b_fq_speed_feedback_rpm,0.9141326212158809
pa_fan_b_fq_speed_feedback_rpm,hot_reheat_steam_pressure_mpa,0.9141326212158809
flw_output_of_belt_coal_fdr_b4_t_h,temp_of_gas_in_ltr_side_a_outl_adegc,0.9141308804168559
temp_of_gas_in_ltr_side_a_outl_adegc,flw_output_of_belt_coal_fdr_b4_t_h,0.9141308804168559
differential_prs_of_furnace_a_kpa,cur_of_secondary_air_fan_mtr_b_a,0.9140407190939478
cur_of_secondary_air_fan_mtr_b_a,differential_prs_of_furnace_a_kpa,0.9140407190939478
flw_output_of_belt_coal_fdr_a1_t_h,prs_air_in_stm_aph_paf_b_outl_kpa,0.9140179593814163
prs_air_in_stm_aph_paf_b_outl_kpa,flw_output_of_belt_coal_fdr_a1_t_h,0.9140179593814163
total_paf_air_flow_knm3_h,furnace_bed_temp_1_3_sel_adegc,0.9139599951700613
furnace_bed_temp_1_3_sel_adegc,total_paf_air_flow_knm3_h,0.9139599951700613
u_valve_b_inlet_static_prs_kpa,prs_of_gas_in_ecmz_side_b_outl_kpa,0.9139323682327722
prs_of_gas_in_ecmz_side_b_outl_kpa,u_valve_b_inlet_static_prs_kpa,0.9139323682327722
cur_of_induced_draft_fan_mtr_b_a,furnace_bed_temp_13_15_sel_adegc,0.9138490845787831
furnace_bed_temp_13_15_sel_adegc,cur_of_induced_draft_fan_mtr_b_a,0.9138490845787831
furnace_bed_temp_7_9_sel_adegc,flw_output_of_belt_coal_fdr_b3_t_h,0.9138035195287116
flw_output_of_belt_coal_fdr_b3_t_h,furnace_bed_temp_7_9_sel_adegc,0.9138035195287116
flw_output_of_belt_coal_fdr_b4_t_h,furnace_bed_temp_7_9_sel_adegc,0.9137054895319565
furnace_bed_temp_7_9_sel_adegc,flw_output_of_belt_coal_fdr_b4_t_h,0.9137054895319565
cur_of_induced_draft_fan_mtr_a_a,porcentagem_de_ar_primario_,0.9136235161463757
porcentagem_de_ar_primario_,cur_of_induced_draft_fan_mtr_a_a,0.9136235161463757
esp_comb_with_ff_b_outl_prs_kpa,u_valve_a_inlet_static_prs_kpa,0.9134625761529921
u_valve_a_inlet_static_prs_kpa,esp_comb_with_ff_b_outl_prs_kpa,0.9134625761529921
temperature_of_cyclone_b_inlet_adegc,prs_hot_pri_air_in_aph_outl_kpa,0.9134002684404896
prs_hot_pri_air_in_aph_outl_kpa,temperature_of_cyclone_b_inlet_adegc,0.9134002684404896
pa_fan_b_fq_speed_feedback_rpm,deaerator_pressure_mpa,0.913386413178502
deaerator_pressure_mpa,pa_fan_b_fq_speed_feedback_rpm,0.913386413178502
total_paf_air_flow_knm3_h,lms_pdr_bin_flud_blwr_ol_prs_kpa,0.9132336222098882
lms_pdr_bin_flud_blwr_ol_prs_kpa,total_paf_air_flow_knm3_h,0.9132336222098882
flw_output_of_belt_coal_fdr_b1_t_h,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9132214440425687
te_no_8_hp_heater_ol_feed_wtr_adegc,flw_output_of_belt_coal_fdr_b1_t_h,0.9132214440425687
furnace_bed_temp_4_6_sel_adegc,flw_output_of_belt_coal_fdr_b3_t_h,0.9132016176865205
flw_output_of_belt_coal_fdr_b3_t_h,furnace_bed_temp_4_6_sel_adegc,0.9132016176865205
prs_of_gas_in_aph_outlet_kpa,pa_fan_b_fq_speed_feedback_rpm,0.9131765646467668
pa_fan_b_fq_speed_feedback_rpm,prs_of_gas_in_aph_outlet_kpa,0.9131765646467668
coal_perc_do_ar_total_,cur_of_secondary_air_fan_mtr_b_a,0.9131657623228833
cur_of_secondary_air_fan_mtr_b_a,coal_perc_do_ar_total_,0.9131657623228833
furnace_bed_temp_4_6_sel_adegc,flw_output_of_belt_coal_fdr_b4_t_h,0.9131621125946581
flw_output_of_belt_coal_fdr_b4_t_h,furnace_bed_temp_4_6_sel_adegc,0.9131621125946581
cur_of_induced_draft_fan_mtr_b_a,flw_total_b_t_h,0.9129303369962214
flw_total_b_t_h,cur_of_induced_draft_fan_mtr_b_a,0.9129303369962214
pressure_1_of_furnace_a_bed_kpa,porcentagem_de_ar_primario_,0.9127269178228666
porcentagem_de_ar_primario_,pressure_1_of_furnace_a_bed_kpa,0.9127269178228666
flw_output_of_belt_coal_fdr_b1_t_h,temp_3_of_furnace_b_inner_adegc,0.9126794127610394
temp_3_of_furnace_b_inner_adegc,flw_output_of_belt_coal_fdr_b1_t_h,0.9126794127610394
porcentagem_de_ar_primario_,status_operacao,0.9126352985123433
status_operacao,porcentagem_de_ar_primario_,0.9126352985123433
main_steam_flow_sel_t_h,pressure_3_of_furnace_bed_kpa,0.9126101087584029
pressure_3_of_furnace_bed_kpa,main_steam_flow_sel_t_h,0.9126101087584029
temp_of_furnace_a_outl_adegc,prs_hot_pri_air_in_aph_outl_kpa,0.9125351952045607
prs_hot_pri_air_in_aph_outl_kpa,temp_of_furnace_a_outl_adegc,0.9125351952045607
te_no_6_hp_heater_ol_feed_wtr_adegc,temp_3_of_furnace_b_inner_adegc,0.9123371034885929
temp_3_of_furnace_b_inner_adegc,te_no_6_hp_heater_ol_feed_wtr_adegc,0.9123371034885929
hi_temperture_reheol_pres_mpa_mi,lms_pdr_bin_flud_blwr_ol_prs_kpa,0.9121637609915929
lms_pdr_bin_flud_blwr_ol_prs_kpa,hi_temperture_reheol_pres_mpa_mi,0.9121637609915929
main_steam_flow_sel_t_h,porcentagem_de_ar_primario_,0.9120435450757599
porcentagem_de_ar_primario_,main_steam_flow_sel_t_h,0.9120435450757599
cur_of_induced_draft_fan_mtr_b_a,furnace_bed_temp_10_12_sel_adegc,0.9119468316647453
furnace_bed_temp_10_12_sel_adegc,cur_of_induced_draft_fan_mtr_b_a,0.9119468316647453
flw_output_of_belt_coal_fdr_b4_t_h,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9119425252062389
te_no_8_hp_heater_ol_feed_wtr_adegc,flw_output_of_belt_coal_fdr_b4_t_h,0.9119425252062389
flw_output_of_belt_coal_fdr_b1_t_h,temperature_of_cyclone_b_inlet_adegc,0.9119289882535907
temperature_of_cyclone_b_inlet_adegc,flw_output_of_belt_coal_fdr_b1_t_h,0.9119289882535907
vacuum_pres_from_tcs_kpa,so2_con_clean_flue_gas_rectifi_mg_m3,0.9119277623070488
so2_con_clean_flue_gas_rectifi_mg_m3,vacuum_pres_from_tcs_kpa,0.9119277623070488
furnace_bed_temp_4_6_sel_adegc,flw_output_of_belt_coal_fdr_a2_t_h,0.9118923155984116
flw_output_of_belt_coal_fdr_a2_t_h,furnace_bed_temp_4_6_sel_adegc,0.9118923155984116
furnace_bed_temp_1_3_sel_adegc,temp_of_4_lph_outl_wtr_adegc,0.9118493903350715
temp_of_4_lph_outl_wtr_adegc,furnace_bed_temp_1_3_sel_adegc,0.9118493903350715
te_no_6_hp_heater_ol_feed_wtr_adegc,temp_1_of_furnace_b_inner_adegc,0.9117369258050028
temp_1_of_furnace_b_inner_adegc,te_no_6_hp_heater_ol_feed_wtr_adegc,0.9117369258050028
te_of_gas_in_ecmz_side_a_outl_adegc,flw_output_of_belt_coal_fdr_b2_t_h,0.9117301182894253
flw_output_of_belt_coal_fdr_b2_t_h,te_of_gas_in_ecmz_side_a_outl_adegc,0.9117301182894253
prs_of_gas_in_ltr_side_a_inlet_kpa,cur_of_secondary_air_fan_mtr_b_a,0.9117239548538074
cur_of_secondary_air_fan_mtr_b_a,prs_of_gas_in_ltr_side_a_inlet_kpa,0.9117239548538074
cur_of_primary_air_fan_mtr_b_a,temp_of_furnace_b_outl_adegc,0.9116888460993378
temp_of_furnace_b_outl_adegc,cur_of_primary_air_fan_mtr_b_a,0.9116888460993378
furnace_bed_temp_1_3_sel_adegc,flw_output_of_belt_coal_fdr_b3_t_h,0.911613067429975
flw_output_of_belt_coal_fdr_b3_t_h,furnace_bed_temp_1_3_sel_adegc,0.911613067429975
flw_output_of_belt_coal_fdr_a2_t_h,te_of_gas_in_ecmz_side_a_outl_adegc,0.9115940338212655
te_of_gas_in_ecmz_side_a_outl_adegc,flw_output_of_belt_coal_fdr_a2_t_h,0.9115940338212655
cur_of_induced_draft_fan_mtr_a_a,cur_of_primary_air_fan_mtr_a_a,0.9114852565981522
cur_of_primary_air_fan_mtr_a_a,cur_of_induced_draft_fan_mtr_a_a,0.9114852565981522
flw_output_of_belt_coal_fdr_b1_t_h,status_operacao,0.9113999653916912
status_operacao,flw_output_of_belt_coal_fdr_b1_t_h,0.9113999653916912
pressure_1_of_furnace_a_bed_kpa,cur_of_induced_draft_fan_mtr_a_a,0.9113578913346984
cur_of_induced_draft_fan_mtr_a_a,pressure_1_of_furnace_a_bed_kpa,0.9113578913346984
flw_output_of_belt_coal_fdr_b1_t_h,furnace_bed_temp_16_18_sel_adegc,0.9106581489896851
furnace_bed_temp_16_18_sel_adegc,flw_output_of_belt_coal_fdr_b1_t_h,0.9106581489896851
flw_output_of_belt_coal_fdr_b4_t_h,cur_of_induced_draft_fan_mtr_a_a,0.9106575729722263
cur_of_induced_draft_fan_mtr_a_a,flw_output_of_belt_coal_fdr_b4_t_h,0.9106575729722263
flw_output_of_belt_coal_fdr_b1_t_h,temperature_of_cyclone_a_inlet_adegc,0.9106148026434405
temperature_of_cyclone_a_inlet_adegc,flw_output_of_belt_coal_fdr_b1_t_h,0.9106148026434405
prs_of_condensate_pump_a_inlet_kpa,prs_of_gas_in_ltr_side_a_outl_kpa,0.9104977788631117
prs_of_gas_in_ltr_side_a_outl_kpa,prs_of_condensate_pump_a_inlet_kpa,0.9104977788631117
total_air_flow_knm3_h,pressure_of_furnace_a_lower_kpa,0.9104547393600737
pressure_of_furnace_a_lower_kpa,total_air_flow_knm3_h,0.9104547393600737
flw_output_of_belt_coal_fdr_a2_t_h,furnace_bed_temp_1_3_sel_adegc,0.9104391590518947
furnace_bed_temp_1_3_sel_adegc,flw_output_of_belt_coal_fdr_a2_t_h,0.9104391590518947
esp_comb_with_ff_a_inl_prs_2_kpa,u_valve_b_inlet_static_prs_kpa,0.9103946308758263
u_valve_b_inlet_static_prs_kpa,esp_comb_with_ff_a_inl_prs_2_kpa,0.9103946308758263
furnace_bed_temp_10_12_sel_adegc,flw_output_of_belt_coal_fdr_a2_t_h,0.9103521878846764
flw_output_of_belt_coal_fdr_a2_t_h,furnace_bed_temp_10_12_sel_adegc,0.9103521878846764
flw_total_c_t_h,flw_output_of_belt_coal_fdr_b3_t_h,0.910144996850126
flw_output_of_belt_coal_fdr_b3_t_h,flw_total_c_t_h,0.910144996850126
o2_avg_,pa_fan_b_fq_speed_feedback_rpm,0.9101237819782289
pa_fan_b_fq_speed_feedback_rpm,o2_avg_,0.9101237819782289
te_no_7_hp_heater_ol_feed_wtr_adegc,flw_output_of_belt_coal_fdr_c2_t_h,0.9101224982957413
flw_output_of_belt_coal_fdr_c2_t_h,te_no_7_hp_heater_ol_feed_wtr_adegc,0.9101224982957413
flw_output_of_belt_coal_fdr_b2_t_h,flw_total_c_t_h,0.9100607028361534
flw_total_c_t_h,flw_output_of_belt_coal_fdr_b2_t_h,0.9100607028361534
flw_total_b_t_h,temp_of_4_lph_outl_wtr_adegc,0.9099635326355514
temp_of_4_lph_outl_wtr_adegc,flw_total_b_t_h,0.9099635326355514
temp_of_4_lph_outl_wtr_adegc,prs_air_in_stm_aph_paf_b_outl_kpa,0.9099015315231567
prs_air_in_stm_aph_paf_b_outl_kpa,temp_of_4_lph_outl_wtr_adegc,0.9099015315231567
temp_1_of_furnace_a_inner_adegc,sa_fan_b_fq_speed_feedback_rpm,0.9097513128154547
sa_fan_b_fq_speed_feedback_rpm,temp_1_of_furnace_a_inner_adegc,0.9097513128154547
flw_output_of_belt_coal_fdr_c1_t_h,flw_output_of_belt_coal_fdr_a2_t_h,0.9096642333288811
flw_output_of_belt_coal_fdr_a2_t_h,flw_output_of_belt_coal_fdr_c1_t_h,0.9096642333288811
furnace_bed_temp_13_15_sel_adegc,flw_output_of_belt_coal_fdr_b2_t_h,0.9096421160799356
flw_output_of_belt_coal_fdr_b2_t_h,furnace_bed_temp_13_15_sel_adegc,0.9096421160799356
cur_of_primary_air_fan_mtr_b_a,unit_actual_mw,0.9093726540086016
unit_actual_mw,cur_of_primary_air_fan_mtr_b_a,0.9093726540086016
sa_fan_b_fq_speed_feedback_rpm,te_of_hot_pri_air_in_aph_outl_adegc,0.9093065410168992
te_of_hot_pri_air_in_aph_outl_adegc,sa_fan_b_fq_speed_feedback_rpm,0.9093065410168992
prs_of_gas_in_ltr_side_b_outl_kpa,u_valve_b_inlet_static_prs_kpa,0.9091851105963881
u_valve_b_inlet_static_prs_kpa,prs_of_gas_in_ltr_side_b_outl_kpa,0.9091851105963881
te_of_gas_in_ecmz_side_a_outl_adegc,flw_output_of_belt_coal_fdr_b4_t_h,0.9091682947988277
flw_output_of_belt_coal_fdr_b4_t_h,te_of_gas_in_ecmz_side_a_outl_adegc,0.9091682947988277
